Date,Open,High,Low,Close,Adj Close,Volume
2020-01-29,19.118423,19.723829,18.857380,19.046095,19.046095,106965638
2020-01-30,19.031530,19.535925,18.483829,19.512611,19.512611,105984191
2020-01-31,19.503891,19.705313,18.482487,18.729282,18.729282,97448923
2020-02-01,18.728567,19.180882,18.725897,18.964979,18.964979,88687089
2020-02-02,18.954006,19.579311,18.830631,19.334084,19.334084,108845243
2020-02-03,19.331175,19.611206,19.038904,19.531475,19.531475,111148756
2020-02-04,19.540476,19.710592,19.319229,19.554398,19.554398,101149137
2020-02-05,19.515123,20.616798,19.249657,20.438875,20.438875,125867567
2020-02-06,20.423956,21.557644,20.251328,21.228176,21.228176,102367817
2020-02-07,21.228556,21.901127,21.078712,21.569298,21.569298,114138031
2020-02-08,21.597849,21.625088,20.981007,20.981007,20.981007,108402385
2020-02-09,20.980816,21.653337,20.751591,21.637705,21.637705,112752293
2020-02-10,21.646200,21.727430,20.664522,21.133585,21.133585,121024199
2020-02-11,21.132441,21.887058,20.493769,21.625666,21.625666,95491918
2020-02-12,21.622618,22.762671,21.583099,22.582544,22.582544,128289268
2020-02-13,22.577757,24.824074,22.377729,24.687788,24.687788,137466194
2020-02-14,24.682755,24.687038,23.023508,23.669926,23.669926,126824445
2020-02-15,23.669926,23.820530,21.257956,21.343296,21.343296,118833384
2020-02-16,21.362928,22.634790,20.686510,21.114651,21.114651,113367489
2020-02-17,21.154400,21.313185,18.778690,20.003126,20.003126,106375828
2020-02-18,20.008038,21.646309,19.758415,21.104517,21.104517,113849490
2020-02-19,21.097004,21.300827,19.198898,19.350388,19.350388,48253101
2020-02-20,19.346893,20.409042,19.198063,20.307619,20.307619,32639577
2020-02-21,20.297699,20.689014,19.983047,20.036951,20.036951,22677142
2020-02-22,20.037443,20.967314,19.952305,20.842842,20.842842,113732205
2020-02-23,20.824234,21.850187,20.733915,21.767315,21.767315,122469977
2020-02-24,21.818840,22.335852,21.025377,21.533243,21.533243,126258643
2020-02-25,21.532085,21.570738,19.830189,20.023970,20.023970,117531140
2020-02-26,20.031496,20.085663,16.994371,18.612942,18.612942,121374024
2020-02-27,18.614910,18.614910,17.516096,17.895416,17.895416,111293382
2020-02-28,17.937376,18.149714,16.603416,17.139372,17.139372,111435040
2020-02-29,17.111792,17.728294,17.111792,17.361242,17.361242,102290962
2020-03-01,17.361242,17.726606,16.993565,17.131205,17.131205,100508581
2020-03-02,17.182917,18.287983,17.042007,18.188189,18.188189,112760509
2020-03-03,18.179113,18.541391,17.872417,18.526587,18.526587,105553527
2020-03-04,18.521935,19.158060,18.407001,19.085865,19.085865,97374444
2020-03-05,19.088001,19.851913,18.913517,19.086922,19.086922,67632719
2020-03-06,19.091503,19.097960,18.730179,18.866270,18.866270,76599089
2020-03-07,18.865789,19.435749,18.418455,18.521685,18.521685,58314930
2020-03-08,18.525747,18.527594,16.432507,16.441704,16.441704,73434901
2020-03-09,16.434870,16.747572,15.235653,15.732945,15.732945,75749981
2020-03-10,15.753242,16.832575,15.738843,16.357857,16.357857,102530643
2020-03-11,16.356705,16.648129,15.362918,15.826991,15.826991,81917817
2020-03-12,15.827152,15.857738,9.463982,9.496115,9.496115,75438952
2020-03-13,9.506207,11.202670,7.657273,10.558721,10.558721,91894418
2020-03-14,10.586865,11.662768,10.247217,10.708590,10.708590,60451433
2020-03-15,null,null,null,null,null,null
2020-03-16,11.012544,11.053633,10.813273,11.053633,11.053633,64225648
